Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_0398100561592326;0.3777;0.3535;0.4000;0.4000;0.3500;0.0392;0.0784;0.1373;0.0362;0.8106;0.6181;0.0582;0.8385;0.6238;5;9;TF-IDF
ID_8333591932027056;0.3689;0.3151;0.4000;0.3000;0.2500;0.0625;0.0938;0.1562;0.0531;0.7640;0.7253;0.0687;0.7950;0.6675;3;7;TF-IDF
ID_8280035478871760;0.3655;0.3047;0.4000;0.5000;0.3500;0.0541;0.1351;0.1892;0.0566;0.4778;0.7087;0.0859;0.5791;0.7569;6;11;TF-IDF
ID_8655706520516310;0.5426;0.5444;0.6000;0.6000;0.6000;0.0811;0.1622;0.3243;0.0963;0.7215;0.5213;0.1999;0.7468;0.6207;7;13;TF-IDF
ID_9362702262041806;0.7315;0.6840;0.6000;0.7000;0.6500;0.0909;0.2121;0.3939;0.1669;0.8510;0.6217;0.2892;0.8965;0.6590;7;13;TF-IDF
ID_4341858493092611;0.0851;0.2197;0.2000;0.1000;0.3000;0.0400;0.0400;0.2400;0.0080;0.6883;0.4623;0.0598;0.7922;0.6618;1;6;TF-IDF
ID_3752951275341381;0.4256;0.3883;0.6000;0.5000;0.4500;0.0811;0.1351;0.2432;0.1116;0.5540;0.6413;0.1640;0.6291;0.6549;5;9;TF-IDF
ID_9859511150127352;0.4035;0.4014;0.4000;0.3000;0.3500;0.0645;0.0968;0.2258;0.0676;0.7129;0.5592;0.1125;0.8481;0.6496;3;7;TF-IDF
ID_0967035318418472;0.2706;0.3029;0.4000;0.3000;0.3500;0.0455;0.0682;0.1591;0.0455;0.4387;0.5617;0.0796;0.5265;0.5590;3;8;TF-IDF
ID_4767998352165705;0.5748;0.4822;0.6000;0.7000;0.5000;0.0667;0.1556;0.2222;0.0948;0.6055;0.6060;0.1398;0.6881;0.6539;7;10;TF-IDF
ID_6731029375224939;0.2711;0.2990;0.4000;0.3000;0.3500;0.0476;0.0714;0.1667;0.0278;0.7678;0.6353;0.0649;0.8443;0.6372;3;7;TF-IDF
ID_6900410067408108;0.5659;0.4804;0.8000;0.6000;0.4500;0.1481;0.2222;0.3333;0.1743;0.7984;0.6807;0.2297;0.8669;0.7108;6;10;TF-IDF
ID_7346780267959997;0.3260;0.3767;0.6000;0.5000;0.4000;0.1765;0.2941;0.4706;0.1791;0.5402;0.5814;0.2567;0.6379;0.6574;5;9;TF-IDF
ID_0353944603330456;0.5501;0.5463;0.6000;0.6000;0.6500;0.0517;0.1034;0.2241;0.0640;0.9599;0.4957;0.1444;0.9599;0.5407;6;13;TF-IDF
ID_7315358137176715;0.2609;0.2573;0.4000;0.3000;0.3500;0.0417;0.0625;0.1458;0.0271;0.7021;0.5034;0.0621;0.8298;0.5825;3;7;TF-IDF
ID_0473342349140026;0.4957;0.4495;0.4000;0.5000;0.3500;0.0741;0.1852;0.2593;0.1369;0.5584;0.6430;0.1661;0.6091;0.6545;5;7;TF-IDF
ID_5557224649687028;0.1967;0.2059;0.2000;0.2000;0.2000;0.0435;0.0870;0.1739;0.0232;0.5865;0.6734;0.0416;0.6442;0.6642;4;8;TF-IDF
ID_4643608666899616;0.1885;0.2941;0.2000;0.3000;0.4500;0.0233;0.0698;0.2093;0.0223;0.7165;0.6731;0.0787;0.7992;0.6559;3;9;TF-IDF
ID_0654596992211296;0.2906;0.2923;0.2000;0.3000;0.3000;0.0345;0.1034;0.2069;0.0435;0.2542;0.5974;0.0757;0.4944;0.7069;3;6;TF-IDF
ID_0852938701434556;0.2901;0.3035;0.2000;0.2000;0.2000;0.0769;0.1538;0.3077;0.0577;0.5778;0.5883;0.0979;0.7259;0.6239;3;5;TF-IDF
ID_6499108085922209;0.4247;0.3985;0.2000;0.4000;0.2500;0.0500;0.2000;0.2500;0.1053;0.4558;0.6957;0.1280;0.5354;0.7025;5;7;TF-IDF
ID_9482625774233084;0.2813;0.3629;0.4000;0.2000;0.2000;0.2500;0.2500;0.5000;0.1250;0.6351;0.7038;0.1830;0.6419;0.7292;4;7;TF-IDF
ID_1263334983122560;0.2306;0.2384;0.2000;0.1000;0.1500;0.0476;0.0476;0.1429;0.0476;0.5122;0.5044;0.0633;0.6707;0.5725;2;4;TF-IDF
ID_6319604227674654;0.2494;0.2291;0.4000;0.3000;0.2500;0.0606;0.0909;0.1515;0.0311;0.7881;0.6639;0.0471;0.9272;0.6374;3;5;TF-IDF
ID_6815299644750648;0.0596;0.1549;0.0000;0.0000;0.0500;0.0000;0.0000;0.2000;0.0000;0.9016;0.6536;0.0182;0.9405;0.6645;2;4;TF-IDF
ID_7276765928582051;0.2867;0.2881;0.2000;0.3000;0.3000;0.0333;0.1000;0.2000;0.0403;0.7955;0.5881;0.0698;0.8850;0.6440;3;6;TF-IDF
ID_5783141369706484;0.1705;0.3321;0.6000;0.4000;0.4500;0.0968;0.1290;0.2903;0.0677;0.7281;0.5180;0.1471;0.7812;0.5738;4;10;TF-IDF
ID_4724455372300363;0.2675;0.3783;0.4000;0.3000;0.3000;0.1111;0.1667;0.3333;0.1111;0.6051;0.5382;0.1730;0.6974;0.6339;3;8;TF-IDF
ID_4351583784137968;0.1531;0.2409;0.0000;0.3000;0.3000;0.0000;0.1154;0.2308;0.0279;0.6594;0.5970;0.0581;0.7908;0.6412;3;7;TF-IDF
ID_3595605534544460;0.6122;0.5741;0.8000;0.5000;0.5500;0.0976;0.1220;0.2683;0.1040;0.7579;0.5208;0.1895;0.8737;0.5459;5;11;TF-IDF
ID_6212006974231025;0.3241;0.3151;0.2000;0.4000;0.3500;0.0256;0.1026;0.1795;0.0381;0.4574;0.4440;0.0678;0.6915;0.5934;4;7;TF-IDF
ID_8079423496391852;0.2736;0.2967;0.4000;0.3000;0.3500;0.0465;0.0698;0.1628;0.0287;0.6923;0.5821;0.0620;0.7389;0.6622;3;7;TF-IDF
ID_2725348719800518;0.0595;0.2382;0.2000;0.1000;0.4000;0.0370;0.0370;0.2963;0.0185;0.7282;0.7010;0.0975;0.8382;0.7060;1;8;TF-IDF
ID_0720020819590155;0.5145;0.5059;0.6000;0.5000;0.5000;0.0857;0.1429;0.2857;0.1017;0.8198;0.5885;0.1714;0.8514;0.6059;5;10;TF-IDF
ID_8486464868891415;0.2715;0.2759;0.4000;0.4000;0.3500;0.0833;0.1667;0.2917;0.0722;0.4250;0.6865;0.1250;0.5563;0.7001;4;7;TF-IDF
ID_3668865753002430;0.2321;0.2707;0.2000;0.1000;0.1000;0.1250;0.1250;0.2500;0.1250;0.7104;0.6812;0.1458;0.8293;0.6385;3;6;TF-IDF
ID_7259294879683133;0.1737;0.1828;0.2000;0.2000;0.2000;0.0222;0.0444;0.0889;0.0119;0.7286;0.4934;0.0219;0.8429;0.6210;2;4;TF-IDF
ID_7272998564858059;0.2711;0.2658;0.2000;0.5000;0.3000;0.0345;0.1724;0.2069;0.0742;0.6136;0.6339;0.0914;0.7955;0.6561;5;7;TF-IDF
ID_0055080134892269;0.1834;0.1980;0.2000;0.2000;0.2000;0.0556;0.1111;0.2222;0.0344;0.4376;0.5506;0.0614;0.5738;0.5651;2;4;TF-IDF
ID_4006510528939253;0.3515;0.3360;0.6000;0.5000;0.3500;0.1250;0.2083;0.2917;0.1374;0.6875;0.6594;0.1706;0.6875;0.6235;6;9;TF-IDF
ID_8922470135347131;0.4724;0.4192;0.6000;0.4000;0.3500;0.1304;0.1739;0.3043;0.1498;0.5658;0.6221;0.2065;0.7566;0.6305;4;7;TF-IDF
ID_4280649883963631;0.2602;0.3767;0.2000;0.4000;0.5000;0.0357;0.1429;0.3571;0.0467;0.5263;0.6020;0.1449;0.6908;0.6854;4;10;TF-IDF
ID_2878770983264825;0.1812;0.2623;0.2000;0.2000;0.2500;0.0400;0.0800;0.2000;0.0489;0.4983;0.6513;0.0814;0.5955;0.6309;2;5;TF-IDF
ID_4892401475655718;0.3008;0.3001;0.2000;0.3000;0.2000;0.0769;0.2308;0.3077;0.0861;0.6186;0.5719;0.1097;0.7010;0.5926;3;4;TF-IDF
ID_5606850513813191;0.2329;0.3871;0.2000;0.1000;0.1500;0.2000;0.2000;0.6000;0.1000;0.6316;0.4224;0.1825;0.7237;0.5783;1;4;TF-IDF
ID_5760422122697584;0.2722;0.2767;0.4000;0.5000;0.4000;0.0513;0.1282;0.2051;0.0558;0.5781;0.7341;0.0971;0.6566;0.6873;5;8;TF-IDF
ID_7464190101117707;0.6226;0.5640;0.4000;0.5000;0.4000;0.1111;0.2778;0.4444;0.1658;0.7250;0.6293;0.2391;0.7500;0.6919;6;9;TF-IDF
ID_4713778521629486;0.0358;0.1296;0.0000;0.0000;0.0500;0.0000;0.0000;0.0769;0.0000;0.6393;0.6211;0.0070;0.8852;0.6706;1;3;TF-IDF
ID_6841118121493906;0.1341;0.2249;0.2000;0.2000;0.3500;0.0312;0.0625;0.2188;0.0193;0.4941;0.7217;0.0697;0.6193;0.7027;3;8;TF-IDF
ID_7881527576747420;0.0336;0.1423;0.0000;0.1000;0.2500;0.0000;0.0303;0.1515;0.0051;0.7614;0.6349;0.0346;0.7716;0.6290;1;6;TF-IDF
ID_4755946475264985;0.6252;0.5111;0.6000;0.7000;0.5000;0.0938;0.2188;0.3125;0.1617;0.7034;0.6366;0.2108;0.8207;0.6518;7;11;TF-IDF
ID_9361477493709726;0.0000;0.1534;0.0000;0.0000;0.2000;0.0000;0.0000;0.1290;0.0000;0.4843;0.6251;0.0205;0.7130;0.6566;0;4;TF-IDF
ID_5424781102486268;0.4806;0.3951;0.6000;0.5000;0.4000;0.0882;0.1471;0.2353;0.1117;0.4276;0.6871;0.1489;0.4975;0.6549;5;8;TF-IDF
ID_2034064321016097;0.1044;0.2383;0.0000;0.2000;0.2500;0.0000;0.1333;0.3333;0.0217;0.6495;0.4816;0.0707;0.7432;0.5690;2;5;TF-IDF
ID_2538126257160174;0.1428;0.1981;0.0000;0.2000;0.2500;0.0000;0.0541;0.1351;0.0106;0.2849;0.5923;0.0311;0.5538;0.6522;2;5;TF-IDF
ID_2444779633081185;0.1382;0.2315;0.0000;0.2000;0.2500;0.0000;0.1250;0.3125;0.0228;0.6685;0.5914;0.0683;0.7431;0.5687;3;6;TF-IDF
ID_2685286492991791;0.3592;0.3846;0.6000;0.4000;0.4000;0.1111;0.1481;0.2963;0.0874;0.6495;0.5409;0.1492;0.7196;0.5619;5;10;TF-IDF
ID_0408002839687344;0.3900;0.3526;0.4000;0.4000;0.3000;0.0833;0.1667;0.2500;0.0809;0.4902;0.6718;0.1165;0.6993;0.6950;4;6;TF-IDF
ID_3259216014182020;0.3620;0.4043;0.6000;0.3000;0.3000;0.1500;0.1500;0.3000;0.1208;0.6534;0.6088;0.1696;0.7386;0.5869;3;6;TF-IDF
ID_5187181156228197;0.5011;0.4302;0.4000;0.6000;0.5000;0.0690;0.2069;0.3448;0.1160;0.7293;0.5349;0.2005;0.7778;0.5495;8;12;TF-IDF
ID_6282229671610460;0.4007;0.4230;0.4000;0.6000;0.5500;0.0625;0.1875;0.3438;0.0877;0.5349;0.5267;0.1815;0.7505;0.6170;7;12;TF-IDF
ID_1805029396938951;0.3188;0.3473;0.6000;0.3000;0.3500;0.0833;0.0833;0.1944;0.0444;0.8588;0.5170;0.0833;0.9153;0.5902;3;7;TF-IDF
ID_4016576596215504;0.4714;0.3705;0.8000;0.6000;0.4000;0.1053;0.1579;0.2105;0.1379;0.4785;0.6201;0.1592;0.5423;0.6433;6;8;TF-IDF
ID_1450381701086387;0.1394;0.1745;0.2000;0.2000;0.2000;0.0303;0.0606;0.1212;0.0227;0.6957;0.4630;0.0367;0.7500;0.5237;3;5;TF-IDF
ID_3569531507114017;0.2337;0.2245;0.4000;0.2000;0.2000;0.0588;0.0588;0.1176;0.0294;0.8093;0.6250;0.0446;0.8402;0.6436;2;4;TF-IDF
ID_7707689065994575;0.2177;0.2999;0.2000;0.3000;0.3000;0.0500;0.1500;0.3000;0.0476;0.7241;0.6143;0.0971;0.8079;0.6999;4;8;TF-IDF
ID_3274735424220270;0.3572;0.3427;0.4000;0.4000;0.3500;0.0667;0.1333;0.2333;0.0743;0.7161;0.5276;0.1125;0.7697;0.5141;4;7;TF-IDF
ID_5832250655889116;0.3136;0.3147;0.4000;0.3000;0.3500;0.0667;0.1000;0.2333;0.0458;0.5839;0.5547;0.0936;0.7265;0.6139;4;8;TF-IDF
ID_0280121582234738;0.5610;0.5361;0.6000;0.5000;0.5000;0.0857;0.1429;0.2857;0.1127;0.7840;0.5956;0.1825;0.8229;0.6406;5;10;TF-IDF
ID_7248774319455970;0.0604;0.1863;0.0000;0.0000;0.1000;0.0000;0.0000;0.4000;0.0000;0.5406;0.6621;0.0365;0.6360;0.6691;1;4;TF-IDF
ID_7090419604571199;0.4514;0.4198;0.6000;0.3000;0.2000;0.2308;0.2308;0.3077;0.1615;0.7587;0.5840;0.1895;0.8454;0.6310;3;4;TF-IDF
ID_6066310198344526;0.2731;0.2622;0.2000;0.3000;0.2500;0.0556;0.1667;0.2778;0.0552;0.4071;0.6159;0.0822;0.6054;0.6630;3;5;TF-IDF
ID_3971663510252293;0.5861;0.4987;0.6000;0.6000;0.4000;0.1667;0.3333;0.4444;0.2443;0.4653;0.3562;0.2949;0.5188;0.5075;6;8;TF-IDF
ID_1050516524103988;0.4186;0.4222;0.6000;0.5000;0.4500;0.1364;0.2273;0.4091;0.1182;0.8634;0.6470;0.2163;0.8927;0.5816;6;12;TF-IDF
ID_0599337060580753;0.1673;0.2265;0.2000;0.2000;0.3000;0.0244;0.0488;0.1463;0.0176;0.5541;0.5835;0.0438;0.6270;0.6234;2;6;TF-IDF
ID_8860487726074063;0.5384;0.5242;0.6000;0.4000;0.4500;0.0909;0.1212;0.2727;0.1061;0.7516;0.5316;0.1738;0.8208;0.5833;4;9;TF-IDF
ID_4894706050600687;0.2890;0.4141;0.2000;0.3000;0.3500;0.0588;0.1765;0.4118;0.0658;0.6581;0.5463;0.1644;0.7607;0.6035;3;7;TF-IDF
ID_4273689617987878;0.4630;0.4670;0.6000;0.5000;0.4500;0.1111;0.1852;0.3333;0.0963;0.8618;0.6350;0.1685;0.8905;0.5887;6;10;TF-IDF
ID_0585283327853481;0.2750;0.3065;0.0000;0.5000;0.4000;0.0000;0.1562;0.2500;0.0554;0.5890;0.6246;0.0991;0.7011;0.6533;5;9;TF-IDF
ID_1409610093547012;0.2787;0.2905;0.6000;0.4000;0.3000;0.1304;0.1739;0.2609;0.0913;0.8778;0.6285;0.1171;0.8959;0.6504;5;8;TF-IDF
ID_3033400086575581;0.4051;0.4622;0.4000;0.2000;0.3000;0.0714;0.0714;0.2143;0.0714;0.7113;0.6587;0.1129;0.7887;0.6759;2;6;TF-IDF
ID_2714004273523549;0.3479;0.3305;0.2000;0.4000;0.3500;0.0204;0.0816;0.1429;0.0328;0.6446;0.6514;0.0564;0.7473;0.6764;4;7;TF-IDF
ID_7069264281185562;0.5321;0.5190;0.6000;0.4000;0.4500;0.0833;0.1111;0.2500;0.0949;0.5014;0.5778;0.1560;0.7147;0.6734;4;9;TF-IDF
ID_8413008847105670;0.8415;0.6151;0.8000;0.8000;0.5000;0.1176;0.2353;0.2941;0.2106;0.6163;0.6770;0.2494;0.6395;0.6779;8;10;TF-IDF
ID_4326514220673393;0.4361;0.4397;0.6000;0.5000;0.5000;0.0789;0.1316;0.2632;0.0655;0.6897;0.4533;0.1361;0.7179;0.4863;6;11;TF-IDF
ID_6703037457253125;0.0825;0.1653;0.0000;0.1000;0.2000;0.0000;0.0417;0.1667;0.0060;0.3140;0.4866;0.0337;0.4031;0.5522;2;5;TF-IDF
ID_1241656328850074;0.4947;0.5610;0.2000;0.1000;0.1000;0.2000;0.2000;0.4000;0.2000;0.6020;0.5428;0.2211;0.7041;0.5545;1;3;TF-IDF
ID_7441669258580942;0.6550;0.5366;0.8000;0.6000;0.4500;0.1429;0.2143;0.3214;0.1880;0.8335;0.6142;0.2454;0.8689;0.5896;6;10;TF-IDF
ID_0477045906733254;0.1606;0.2087;0.2000;0.2000;0.2500;0.0294;0.0588;0.1471;0.0359;0.6216;0.5743;0.0596;0.6728;0.6313;2;5;TF-IDF
ID_7740917144757410;0.7008;0.6839;0.8000;0.6000;0.6500;0.0952;0.1429;0.3095;0.1153;0.7649;0.3853;0.2278;0.8463;0.3639;8;15;TF-IDF
ID_4090655224279803;0.6349;0.5320;0.8000;0.6000;0.5000;0.1250;0.1875;0.3125;0.1513;0.8339;0.5086;0.2252;0.8605;0.5537;6;10;TF-IDF
ID_2375722997534058;0.2337;0.2302;0.4000;0.2000;0.2000;0.0556;0.0556;0.1111;0.0278;0.6226;0.6320;0.0392;0.8017;0.6431;2;5;TF-IDF
ID_1525717947689076;0.0406;0.0946;0.2000;0.1000;0.1500;0.0385;0.0385;0.1154;0.0096;0.5465;0.5203;0.0208;0.5465;0.5194;1;3;TF-IDF
ID_6899498686139516;0.4902;0.4262;0.2000;0.2000;0.1500;0.0714;0.1429;0.2143;0.0952;0.6036;0.5688;0.1060;0.6036;0.6255;3;4;TF-IDF
ID_2841235947648623;0.6562;0.4960;1.0000;0.7000;0.4500;0.1724;0.2414;0.3103;0.2224;0.7554;0.6687;0.2638;0.8129;0.6354;7;9;TF-IDF
ID_5898801580033554;0.8390;0.6788;0.8000;0.8000;0.6000;0.1000;0.2000;0.3000;0.1791;0.6968;0.5811;0.2419;0.7184;0.6088;8;12;TF-IDF
ID_0034894070455412;0.5682;0.5433;0.6000;0.5000;0.5500;0.0769;0.1282;0.2821;0.0838;0.7763;0.5734;0.1762;0.8816;0.6702;6;12;TF-IDF
ID_5846645200230520;0.7534;0.4863;0.8000;0.7000;0.3500;0.1026;0.1795;0.1795;0.1485;0.7965;0.5550;0.1485;0.8812;0.5691;7;7;TF-IDF
ID_5882662534904226;0.2240;0.2189;0.4000;0.2000;0.2500;0.0541;0.0541;0.1351;0.0243;0.5605;0.6268;0.0450;0.6831;0.6534;2;5;TF-IDF
ID_2427045424896409;0.3931;0.3354;0.6000;0.4000;0.3500;0.0638;0.0851;0.1489;0.0648;0.7895;0.7254;0.0864;0.8304;0.7249;4;7;TF-IDF
ID_7430030311775522;0.4221;0.4369;0.4000;0.3000;0.4000;0.0667;0.1000;0.2667;0.0667;0.7355;0.6075;0.1299;0.7934;0.6356;5;10;TF-IDF
ID_8783964270386788;0.2152;0.3281;0.2000;0.2000;0.2000;0.1000;0.2000;0.4000;0.0583;0.8939;0.5394;0.0960;0.9210;0.6297;3;5;TF-IDF
ID_0442161398765567;0.4796;0.5139;0.4000;0.3000;0.3500;0.0870;0.1304;0.3043;0.0911;0.6807;0.6212;0.1654;0.7227;0.6229;7;13;TF-IDF
ID_7168284647925847;0.6336;0.5479;0.6000;0.5000;0.5000;0.0968;0.1613;0.3226;0.1263;0.6382;0.5996;0.2111;0.7236;0.6243;8;13;TF-IDF
ID_0774104601063155;0.7290;0.5949;0.8000;0.7000;0.4000;0.1739;0.3043;0.3478;0.2557;0.7721;0.6473;0.2847;0.8235;0.6412;8;10;TF-IDF
ID_6972046707805449;0.2719;0.2843;0.2000;0.3000;0.3000;0.0323;0.0968;0.1935;0.0339;0.5256;0.6218;0.0673;0.7372;0.6681;3;6;TF-IDF
ID_4234180673609380;0.2019;0.2264;0.2000;0.2000;0.2000;0.0667;0.1333;0.2667;0.0889;0.3913;0.6736;0.1155;0.5652;0.6623;2;5;TF-IDF
ID_8472308116821427;0.3996;0.4067;0.4000;0.3000;0.2500;0.1250;0.1875;0.3125;0.1276;0.5472;0.6911;0.1664;0.7170;0.6920;3;5;TF-IDF
ID_4994942901309005;0.1988;0.1784;0.2000;0.4000;0.2500;0.0286;0.1143;0.1429;0.0376;0.6551;0.6337;0.0465;0.7362;0.6678;4;5;TF-IDF
ID_9082260061201946;0.1705;0.1880;0.4000;0.2000;0.2000;0.0476;0.0476;0.0952;0.0198;0.5759;0.6628;0.0343;0.7787;0.6897;3;5;TF-IDF
ID_7320090199496500;0.5830;0.5238;0.8000;0.7000;0.4500;0.2105;0.3684;0.4737;0.3095;0.7491;0.6114;0.3692;0.7921;0.6259;7;9;TF-IDF
ID_5262142272147984;0.6835;0.5623;0.8000;0.7000;0.5500;0.1000;0.1750;0.2750;0.1402;0.7044;0.3410;0.2019;0.9212;0.5920;7;11;TF-IDF
ID_1734032782594771;0.5837;0.4166;0.6000;0.5000;0.2500;0.1071;0.1786;0.1786;0.1331;0.6611;0.5822;0.1331;0.7615;0.6168;5;5;TF-IDF
ID_2531761427648020;0.0000;0.0656;0.0000;0.0000;0.1000;0.0000;0.0000;0.0952;0.0000;0.4338;0.5599;0.0113;0.5980;0.5994;0;2;TF-IDF
ID_0422858064703713;0.2935;0.3285;0.2000;0.2000;0.3000;0.0286;0.0571;0.1714;0.0367;0.4048;0.4296;0.0679;0.6332;0.5195;2;6;TF-IDF
ID_1234565160573730;0.2892;0.3178;0.2000;0.1000;0.1000;0.0833;0.0833;0.1667;0.0833;0.5852;0.5603;0.0926;0.7784;0.6576;3;5;TF-IDF
ID_4804205224697296;0.4710;0.4423;0.6000;0.5000;0.4500;0.0714;0.1190;0.2143;0.0676;0.9282;0.6070;0.1106;0.9397;0.6427;5;9;TF-IDF
ID_3996404760945509;0.3675;0.3622;0.2000;0.5000;0.5000;0.0323;0.1613;0.3226;0.0598;0.8394;0.5945;0.1468;0.8761;0.6034;5;10;TF-IDF
ID_8852973471847843;0.4142;0.3677;0.4000;0.4000;0.3000;0.1176;0.2353;0.3529;0.1317;0.6439;0.5353;0.1804;0.7576;0.5833;5;7;TF-IDF
ID_3981568451860330;0.3339;0.3560;0.2000;0.5000;0.5000;0.0213;0.1064;0.2128;0.0458;0.5595;0.5943;0.1040;0.7319;0.6577;5;10;TF-IDF
ID_8671745801940831;0.2854;0.3982;0.6000;0.4000;0.4000;0.1154;0.1538;0.3077;0.0891;0.6869;0.6484;0.1658;0.7475;0.6554;5;10;TF-IDF
ID_1836274062343953;0.3197;0.3473;0.4000;0.4000;0.4000;0.0741;0.1481;0.2963;0.0512;0.9231;0.5196;0.1125;0.9231;0.5402;5;9;TF-IDF
